lc_uri,snac_ark
http://id.loc.gov/authorities/names/n98096754,http://n2t.net/ark:/99166/w6wd4ncb
http://id.loc.gov/authorities/names/n83167941,http://n2t.net/ark:/99166/w6mw6kxs
http://id.loc.gov/authorities/names/n92031537,http://n2t.net/ark:/99166/w6qv46db
http://id.loc.gov/authorities/names/n87137336,http://n2t.net/ark:/99166/w6qr78pv
http://id.loc.gov/authorities/names/n79074258,http://n2t.net/ark:/99166/w69p3193
http://id.loc.gov/authorities/names/n80004154,http://n2t.net/ark:/99166/w6542s6q
http://id.loc.gov/authorities/names/n79089813,http://n2t.net/ark:/99166/w6m90b13
http://id.loc.gov/authorities/names/n50051777,http://n2t.net/ark:/99166/w60003bj
http://id.loc.gov/authorities/names/n85352424,http://n2t.net/ark:/99166/w68s7xp1
http://id.loc.gov/authorities/names/no2010015884,http://n2t.net/ark:/99166/w6np2tt2
http://id.loc.gov/authorities/names/n83064222,http://n2t.net/ark:/99166/w66d60p2
http://id.loc.gov/authorities/names/n82152870,http://n2t.net/ark:/99166/w6893jhw
http://id.loc.gov/authorities/names/n85185634,http://n2t.net/ark:/99166/w6n29xcx
http://id.loc.gov/authorities/names/n79027114,http://n2t.net/ark:/99166/w6z320gk
http://id.loc.gov/authorities/names/n79138880,http://n2t.net/ark:/99166/w69t68ss
http://id.loc.gov/authorities/names/n80046059,http://n2t.net/ark:/99166/w6x06sx3
http://id.loc.gov/authorities/names/nr93010126,http://n2t.net/ark:/99166/w69p4sw6
http://id.loc.gov/authorities/names/n79122424,http://n2t.net/ark:/99166/w60g6591
http://id.loc.gov/authorities/names/n2006161454,http://n2t.net/ark:/99166/w61k7767
http://id.loc.gov/authorities/names/n84804755,http://n2t.net/ark:/99166/w6w37xkc
http://id.loc.gov/authorities/names/n79148281,http://n2t.net/ark:/99166/w6xk8f3t
http://id.loc.gov/authorities/names/n78095462,http://n2t.net/ark:/99166/w64q7spf
http://id.loc.gov/authorities/names/n89122336,http://n2t.net/ark:/99166/w65b7zwq
http://id.loc.gov/authorities/names/n85324758,http://n2t.net/ark:/99166/w6d02tww
http://id.loc.gov/authorities/names/n50009559,http://n2t.net/ark:/99166/w6qj86k0
http://id.loc.gov/authorities/names/n82228783,http://n2t.net/ark:/99166/w6j145kb
http://id.loc.gov/authorities/names/nr2002042319,http://n2t.net/ark:/99166/w6280qbc
http://id.loc.gov/authorities/names/no2004027956,http://n2t.net/ark:/99166/w62b8xx6
http://id.loc.gov/authorities/names/n82043545,http://n2t.net/ark:/99166/w6cn7qdh
http://id.loc.gov/authorities/names/n78095527,http://n2t.net/ark:/99166/w6t158nb
http://id.loc.gov/authorities/names/n50001186,http://n2t.net/ark:/99166/w62n5jmk
http://id.loc.gov/authorities/names/n80040498,http://n2t.net/ark:/99166/w6mk6hz9
http://id.loc.gov/authorities/names/n81142296,http://n2t.net/ark:/99166/w63t9fps
http://id.loc.gov/authorities/names/n81087847,http://n2t.net/ark:/99166/w6rv326x
http://id.loc.gov/authorities/names/n84141878,http://n2t.net/ark:/99166/w64b3msd
http://id.loc.gov/authorities/names/n88256965,http://n2t.net/ark:/99166/w6vx1hbz
http://id.loc.gov/authorities/names/n85363396,http://n2t.net/ark:/99166/w6rv2zxq
http://id.loc.gov/authorities/names/n98057965,http://n2t.net/ark:/99166/w60c5kt9
http://id.loc.gov/authorities/names/n92022570,http://n2t.net/ark:/99166/w6fj3q1n
http://id.loc.gov/authorities/names/n85210470,http://n2t.net/ark:/99166/w6wq0ddg
http://id.loc.gov/authorities/names/n79054986,http://n2t.net/ark:/99166/w6kh0mb6
http://id.loc.gov/authorities/names/n93003286,http://n2t.net/ark:/99166/w6cp9tmj
http://id.loc.gov/authorities/names/n85112418,http://n2t.net/ark:/99166/w6959pnj
http://id.loc.gov/authorities/names/no2014026698,http://n2t.net/ark:/99166/w63c8d7p
http://id.loc.gov/authorities/names/nr91003917,http://n2t.net/ark:/99166/w6hh6xht
http://id.loc.gov/authorities/names/n86113553,http://n2t.net/ark:/99166/w6pc336w
http://id.loc.gov/authorities/names/n96085395,http://n2t.net/ark:/99166/w6s47nfp
http://id.loc.gov/authorities/names/n85322399,http://n2t.net/ark:/99166/w6cz3srd
http://id.loc.gov/authorities/names/n90677794,http://n2t.net/ark:/99166/w65x2bjr
http://id.loc.gov/authorities/names/n50035573,http://n2t.net/ark:/99166/w6bk1bbs
http://id.loc.gov/authorities/names/no93031551,http://n2t.net/ark:/99166/w6891699
http://id.loc.gov/authorities/names/n88116787,http://n2t.net/ark:/99166/w68919t8
http://id.loc.gov/authorities/names/n50081480,http://n2t.net/ark:/99166/w67p9d7d
http://id.loc.gov/authorities/names/n50044963,http://n2t.net/ark:/99166/w6zc81wd
http://id.loc.gov/authorities/names/n83044552,http://n2t.net/ark:/99166/w6gh9m6w
http://id.loc.gov/authorities/names/n50001305,http://n2t.net/ark:/99166/w6t72jnk
http://id.loc.gov/authorities/names/n84152887,http://n2t.net/ark:/99166/w6c257vx
http://id.loc.gov/authorities/names/n50051848,http://n2t.net/ark:/99166/w6np304j
http://id.loc.gov/authorities/names/n88664903,http://n2t.net/ark:/99166/w6sf3g28
http://id.loc.gov/authorities/names/n82088768,http://n2t.net/ark:/99166/w6z3241d
http://id.loc.gov/authorities/names/n86031469,http://n2t.net/ark:/99166/w6sx6ffr
http://id.loc.gov/authorities/names/n84802814,http://n2t.net/ark:/99166/w6hq4jfp
http://id.loc.gov/authorities/names/n50006090,http://n2t.net/ark:/99166/w6vh5pwk
http://id.loc.gov/authorities/names/nr92029126,http://n2t.net/ark:/99166/w6p10z4r
http://id.loc.gov/authorities/names/n81114225,http://n2t.net/ark:/99166/w6dc25dj
http://id.loc.gov/authorities/names/n81090402,http://n2t.net/ark:/99166/w6vh5zhz
http://id.loc.gov/authorities/names/n83212455,http://n2t.net/ark:/99166/w61z4pgv
http://id.loc.gov/authorities/names/n85098108,http://n2t.net/ark:/99166/w6b57mxv
http://id.loc.gov/authorities/names/n80067092,http://n2t.net/ark:/99166/w6s184s9
http://id.loc.gov/authorities/names/n87870821,http://n2t.net/ark:/99166/w6kp853f
http://id.loc.gov/authorities/names/n87833540,http://n2t.net/ark:/99166/w6m3589p
http://id.loc.gov/authorities/names/n85212334,http://n2t.net/ark:/99166/w6s47c10
http://id.loc.gov/authorities/names/n86026206,http://n2t.net/ark:/99166/w69g63v5
http://id.loc.gov/authorities/names/no95014607,http://n2t.net/ark:/99166/w6w67hps
http://id.loc.gov/authorities/names/n86091920,http://n2t.net/ark:/99166/w69s34t3
http://id.loc.gov/authorities/names/no2008173867,http://n2t.net/ark:/99166/w6fr21w8
http://id.loc.gov/authorities/names/n50032465,http://n2t.net/ark:/99166/w6st7zpf
http://id.loc.gov/authorities/names/n84235845,http://n2t.net/ark:/99166/w6fz1f08
http://id.loc.gov/authorities/names/n88142359,http://n2t.net/ark:/99166/w6w66nzn
http://id.loc.gov/authorities/names/n82040040,http://n2t.net/ark:/99166/w6j96sn6
http://id.loc.gov/authorities/names/no97067088,http://n2t.net/ark:/99166/w6s21058
http://id.loc.gov/authorities/names/n50045108,http://n2t.net/ark:/99166/w6bp00tk
http://id.loc.gov/authorities/names/n78087633,http://n2t.net/ark:/99166/w6z03c1n
http://id.loc.gov/authorities/names/n84805328,http://n2t.net/ark:/99166/w6h16zs0
http://id.loc.gov/authorities/names/n83179908,http://n2t.net/ark:/99166/w61r6rzn
http://id.loc.gov/authorities/names/n99835471,http://n2t.net/ark:/99166/w61r78n6
http://id.loc.gov/authorities/names/n87122860,http://n2t.net/ark:/99166/w6794qf4
http://id.loc.gov/authorities/names/nr2002022627,http://n2t.net/ark:/99166/w6qr5g69
http://id.loc.gov/authorities/names/no2013049263,http://n2t.net/ark:/99166/w6b665c8
http://id.loc.gov/authorities/names/n97050048,http://n2t.net/ark:/99166/w6kh201g
http://id.loc.gov/authorities/names/n92025523,http://n2t.net/ark:/99166/w6rj551k
http://id.loc.gov/authorities/names/n89140770,http://n2t.net/ark:/99166/w6kw5qn5
http://id.loc.gov/authorities/names/n00032059,http://n2t.net/ark:/99166/w6cr5t4f
http://id.loc.gov/authorities/names/n91126737,http://n2t.net/ark:/99166/w6js9rr3
http://id.loc.gov/authorities/names/n79068386,http://n2t.net/ark:/99166/w66m3mbz
http://id.loc.gov/authorities/names/n79140961,http://n2t.net/ark:/99166/w6125r2q
http://id.loc.gov/authorities/names/n82078183,http://n2t.net/ark:/99166/w6s47c0j
http://id.loc.gov/authorities/names/n82119208,http://n2t.net/ark:/99166/w6hd7wwp
http://id.loc.gov/authorities/names/n88058123,http://n2t.net/ark:/99166/w6sf3fbf
http://id.loc.gov/authorities/names/no98100615,http://n2t.net/ark:/99166/w696158q
http://id.loc.gov/authorities/names/n2012189856,http://n2t.net/ark:/99166/w6gm9r6k
http://id.loc.gov/authorities/names/n91065467,http://n2t.net/ark:/99166/w6tb1rzr
http://id.loc.gov/authorities/names/no2010194371,http://n2t.net/ark:/99166/w6cp170d
http://id.loc.gov/authorities/names/n80123542,http://n2t.net/ark:/99166/w61r7kbw
http://id.loc.gov/authorities/names/nr93019184,http://n2t.net/ark:/99166/w6vd7hxp
http://id.loc.gov/authorities/names/n89603179,http://n2t.net/ark:/99166/w6x36znm
http://id.loc.gov/authorities/names/n97027876,http://n2t.net/ark:/99166/w6g036mv
http://id.loc.gov/authorities/names/n87825882,http://n2t.net/ark:/99166/w6c82c26
http://id.loc.gov/authorities/names/n88144632,http://n2t.net/ark:/99166/w68632nv
http://id.loc.gov/authorities/names/n50068733,http://n2t.net/ark:/99166/w6r503js
http://id.loc.gov/authorities/names/n84053418,http://n2t.net/ark:/99166/w62w560s
http://id.loc.gov/authorities/names/n50049279,http://n2t.net/ark:/99166/w63598gg
http://id.loc.gov/authorities/names/n88140935,http://n2t.net/ark:/99166/w62j6zcr
http://id.loc.gov/authorities/names/nr94010228,http://n2t.net/ark:/99166/w6zs3bhf
http://id.loc.gov/authorities/names/no2009016856,http://n2t.net/ark:/99166/w62n94kp
http://id.loc.gov/authorities/names/n95115680,http://n2t.net/ark:/99166/w6377tth
http://id.loc.gov/authorities/names/no2002025322,http://n2t.net/ark:/99166/w6126cvv
http://id.loc.gov/authorities/names/n81068837,http://n2t.net/ark:/99166/w6417c7r
http://id.loc.gov/authorities/names/n83058623,http://n2t.net/ark:/99166/w6b30fgm
http://id.loc.gov/authorities/names/n50023825,http://n2t.net/ark:/99166/w60p1hr5
http://id.loc.gov/authorities/names/n86071125,http://n2t.net/ark:/99166/w67p8wk9
http://id.loc.gov/authorities/names/n85324666,http://n2t.net/ark:/99166/w6hh74bf
http://id.loc.gov/authorities/names/n84177198,http://n2t.net/ark:/99166/w6672gq2
http://id.loc.gov/authorities/names/nr2004001061,http://n2t.net/ark:/99166/w6qr72nx
http://id.loc.gov/authorities/names/n85138821,http://n2t.net/ark:/99166/w6m0469f
http://id.loc.gov/authorities/names/n81108857,http://n2t.net/ark:/99166/w6f80g80
http://id.loc.gov/authorities/names/n81089988,http://n2t.net/ark:/99166/w6br9bj7
http://id.loc.gov/authorities/names/n86126666,http://n2t.net/ark:/99166/w6x67r8m
http://id.loc.gov/authorities/names/n85373247,http://n2t.net/ark:/99166/w65h82qt
http://id.loc.gov/authorities/names/n79076475,http://n2t.net/ark:/99166/w6m61szx
http://id.loc.gov/authorities/names/n83045011,http://n2t.net/ark:/99166/w6tt4pr6
http://id.loc.gov/authorities/names/nr95015828,http://n2t.net/ark:/99166/w6mc96p2
http://id.loc.gov/authorities/names/n50040408,http://n2t.net/ark:/99166/w6222x8n
http://id.loc.gov/authorities/names/n87125848,http://n2t.net/ark:/99166/w6kw7sdm
http://id.loc.gov/authorities/names/n92015228,http://n2t.net/ark:/99166/w6gt5tzt
http://id.loc.gov/authorities/names/n87943388,http://n2t.net/ark:/99166/w6wm94m7
http://id.loc.gov/authorities/names/no97058533,http://n2t.net/ark:/99166/w6jt09hh
http://id.loc.gov/authorities/names/n83145373,http://n2t.net/ark:/99166/w65q5m1d
http://id.loc.gov/authorities/names/n81060154,http://n2t.net/ark:/99166/w6f76prp
http://id.loc.gov/authorities/names/n50011542,http://n2t.net/ark:/99166/w65t3s8w
http://id.loc.gov/authorities/names/nr2001021053,http://n2t.net/ark:/99166/w6mw4tfn
http://id.loc.gov/authorities/names/no2004029876,http://n2t.net/ark:/99166/w62r66cq
http://id.loc.gov/authorities/names/no2011066479,http://n2t.net/ark:/99166/w68d0v4k
http://id.loc.gov/authorities/names/n85800396,http://n2t.net/ark:/99166/w6w09rnx
http://id.loc.gov/authorities/names/n85158365,http://n2t.net/ark:/99166/w661119v
http://id.loc.gov/authorities/names/no96056990,http://n2t.net/ark:/99166/w67w6s6f
http://id.loc.gov/authorities/names/no99044483,http://n2t.net/ark:/99166/w6jx0s0m
http://id.loc.gov/authorities/names/n80144687,http://n2t.net/ark:/99166/w6jh3xxc
http://id.loc.gov/authorities/names/no92004270,http://n2t.net/ark:/99166/w6pr8zjd
http://id.loc.gov/authorities/names/n84203799,http://n2t.net/ark:/99166/w6tb1v1w
http://id.loc.gov/authorities/names/n82116305,http://n2t.net/ark:/99166/w6rb9qtz
http://id.loc.gov/authorities/names/n50029194,http://n2t.net/ark:/99166/w6rg6j0c
http://id.loc.gov/authorities/names/n50053361,http://n2t.net/ark:/99166/w6253p85
http://id.loc.gov/authorities/names/n88172452,http://n2t.net/ark:/99166/w6n32d82
http://id.loc.gov/authorities/names/n81023023,http://n2t.net/ark:/99166/w6vq31f6
http://id.loc.gov/authorities/names/n79040052,http://n2t.net/ark:/99166/w61c20rj
http://id.loc.gov/authorities/names/n80032699,http://n2t.net/ark:/99166/w6cc12m9
http://id.loc.gov/authorities/names/n86840378,http://n2t.net/ark:/99166/w6q54kw8
http://id.loc.gov/authorities/names/n83154974,http://n2t.net/ark:/99166/w6697jbj
http://id.loc.gov/authorities/names/n82154875,http://n2t.net/ark:/99166/w62z58c7
http://id.loc.gov/authorities/names/n82026828,http://n2t.net/ark:/99166/w6dz0tj9
http://id.loc.gov/authorities/names/n85248760,http://n2t.net/ark:/99166/w6bz67g1
http://id.loc.gov/authorities/names/n85008619,http://n2t.net/ark:/99166/w67x8q8m
http://id.loc.gov/authorities/names/no2005034095,http://n2t.net/ark:/99166/w6cn7m1b
http://id.loc.gov/authorities/names/n50013206,http://n2t.net/ark:/99166/w6h14d7f
http://id.loc.gov/authorities/names/n50077517,http://n2t.net/ark:/99166/w6765hks
http://id.loc.gov/authorities/names/no94007444,http://n2t.net/ark:/99166/w6fj3gr5
http://id.loc.gov/authorities/names/n97025133,http://n2t.net/ark:/99166/w6rb82qc
http://id.loc.gov/authorities/names/n85349090,http://n2t.net/ark:/99166/w6s47c7p
http://id.loc.gov/authorities/names/n80044766,http://n2t.net/ark:/99166/w69w0wh2
http://id.loc.gov/authorities/names/n50059015,http://n2t.net/ark:/99166/w6wn7spk
http://id.loc.gov/authorities/names/n79059859,http://n2t.net/ark:/99166/w6pv6hp3
http://id.loc.gov/authorities/names/n82108931,http://n2t.net/ark:/99166/w6ks7b8d
http://id.loc.gov/authorities/names/nr2001041428,http://n2t.net/ark:/99166/w6hd920v
http://id.loc.gov/authorities/names/n84804057,http://n2t.net/ark:/99166/w6pp0bc0
http://id.loc.gov/authorities/names/nr92030669,http://n2t.net/ark:/99166/w6cg7c6z
http://id.loc.gov/authorities/names/n50043048,http://n2t.net/ark:/99166/w6vt252k
http://id.loc.gov/authorities/names/n80034937,http://n2t.net/ark:/99166/w6377v22
http://id.loc.gov/authorities/names/nr99023552,http://n2t.net/ark:/99166/w6sq9h18
http://id.loc.gov/authorities/names/n50032808,http://n2t.net/ark:/99166/w6w139c1
http://id.loc.gov/authorities/names/n79119076,http://n2t.net/ark:/99166/w6d83dxh
http://id.loc.gov/authorities/names/n80069018,http://n2t.net/ark:/99166/w6z89z7d
http://id.loc.gov/authorities/names/n83327547,http://n2t.net/ark:/99166/w6hh75h3
http://id.loc.gov/authorities/names/n84803638,http://n2t.net/ark:/99166/w69p37sv
http://id.loc.gov/authorities/names/n50036518,http://n2t.net/ark:/99166/w6zs39qq
http://id.loc.gov/authorities/names/n78080924,http://n2t.net/ark:/99166/w6sn06zj
http://id.loc.gov/authorities/names/nr95036562,http://n2t.net/ark:/99166/w6f47scb
http://id.loc.gov/authorities/names/n82249087,http://n2t.net/ark:/99166/w63g2ndk
http://id.loc.gov/authorities/names/no2002028269,http://n2t.net/ark:/99166/w6jh59vs
http://id.loc.gov/authorities/names/n2006056202,http://n2t.net/ark:/99166/w6s766fz
http://id.loc.gov/authorities/names/n81151642,http://n2t.net/ark:/99166/w6jd50fn
http://id.loc.gov/authorities/names/n87134473,http://n2t.net/ark:/99166/w6fc8j1r
http://id.loc.gov/authorities/names/n85175227,http://n2t.net/ark:/99166/w62w8dbw
http://id.loc.gov/authorities/names/n50041560,http://n2t.net/ark:/99166/w6br8r4f
http://id.loc.gov/authorities/names/no2009067295,http://n2t.net/ark:/99166/w6hm5tst
http://id.loc.gov/authorities/names/n79090126,http://n2t.net/ark:/99166/w6d50nzp
http://id.loc.gov/authorities/names/n88196429,http://n2t.net/ark:/99166/w6h41q72
http://id.loc.gov/authorities/names/n83044483,http://n2t.net/ark:/99166/w6cc12zs
http://id.loc.gov/authorities/names/n85250995,http://n2t.net/ark:/99166/w6cv50b7
http://id.loc.gov/authorities/names/no00011808,http://n2t.net/ark:/99166/w6w1396s
http://id.loc.gov/authorities/names/n79129585,http://n2t.net/ark:/99166/w6tt50gq
http://id.loc.gov/authorities/names/n81120351,http://n2t.net/ark:/99166/w60864pg
http://id.loc.gov/authorities/names/no2004018014,http://n2t.net/ark:/99166/w6r79gh0
http://id.loc.gov/authorities/names/n79115540,http://n2t.net/ark:/99166/w6154mzc
http://id.loc.gov/authorities/names/no2010012906,http://n2t.net/ark:/99166/w6nz8f2p
http://id.loc.gov/authorities/names/n91083289,http://n2t.net/ark:/99166/w6155j45
http://id.loc.gov/authorities/names/n86066463,http://n2t.net/ark:/99166/w6720qw1
http://id.loc.gov/authorities/names/n82219699,http://n2t.net/ark:/99166/w6rj5432
http://id.loc.gov/authorities/names/n84158458,http://n2t.net/ark:/99166/w68918nm
http://id.loc.gov/authorities/names/n2002033392,http://n2t.net/ark:/99166/w6j38vwv
http://id.loc.gov/authorities/names/n82099801,http://n2t.net/ark:/99166/w63x8d02
http://id.loc.gov/authorities/names/n82148047,http://n2t.net/ark:/99166/w60292n8
http://id.loc.gov/authorities/names/n79018694,http://n2t.net/ark:/99166/w62z14x7
http://id.loc.gov/authorities/names/n50048595,http://n2t.net/ark:/99166/w6c24zkn
http://id.loc.gov/authorities/names/n85301085,http://n2t.net/ark:/99166/w62n5drq
http://id.loc.gov/authorities/names/n50029086,http://n2t.net/ark:/99166/w6np23ff
http://id.loc.gov/authorities/names/n50033872,http://n2t.net/ark:/99166/w6jw8cjh
http://id.loc.gov/authorities/names/n50027831,http://n2t.net/ark:/99166/w68053w3
http://id.loc.gov/authorities/names/no2012104796,http://n2t.net/ark:/99166/w6sj2615
http://id.loc.gov/authorities/names/nr91038692,http://n2t.net/ark:/99166/w6445xb0
http://id.loc.gov/authorities/names/n80005801,http://n2t.net/ark:/99166/w6tb15sg
http://id.loc.gov/authorities/names/n85803851,http://n2t.net/ark:/99166/w6fn1nxr
http://id.loc.gov/authorities/names/n50003894,http://n2t.net/ark:/99166/w6pn9zk6
http://id.loc.gov/authorities/names/n79117253,http://n2t.net/ark:/99166/w66q26zq
http://id.loc.gov/authorities/names/nr00026693,http://n2t.net/ark:/99166/w6qr527s
http://id.loc.gov/authorities/names/n50010611,http://n2t.net/ark:/99166/w6p55snp
http://id.loc.gov/authorities/names/n50033171,http://n2t.net/ark:/99166/w6s761tt
http://id.loc.gov/authorities/names/nr96034878,http://n2t.net/ark:/99166/w6449qjq
http://id.loc.gov/authorities/names/n50082280,http://n2t.net/ark:/99166/w6r78d2z
